customer_id,delivery_rating,food_rating,helpful_count,order_id,rating,restaurant_id,review_date,review_id,review_text
CUST-01288,2,4,10,ORD-00039945,3,REST-21367,2025-12-20T17:47:04.759Z,REV-024488,Average experience. Food was fine but not remarkable.
CUST-00414,4,2,3,ORD-00027440,3,REST-18701,2026-01-30T18:49:04.759Z,REV-024489,Average experience. Food was fine but not remarkable.
CUST-04465,1,3,5,ORD-00007965,2,REST-02681,2026-01-26T23:59:04.759Z,REV-024490,Not happy with this order. Several issues.
CUST-09514,6,5,13,ORD-00022617,5,REST-12892,2026-01-06T19:15:04.759Z,REV-024491,Outstanding service and delicious food. Highly recommend!
CUST-08397,2,1,40,ORD-00028354,1,REST-09338,2025-11-29T19:01:04.759Z,REV-024492,Worst Fast Food I've ever had. Do not recommend.
CUST-04443,5,4,36,ORD-00011430,5,REST-06355,2026-01-22T17:38:04.759Z,REV-024493,This place never disappoints. Always fresh and tasty.
CUST-02294,4,5,6,ORD-00003323,5,REST-19748,2025-11-18T19:05:04.759Z,REV-024494,Incredible experience. The dish was perfect!
CUST-08729,2,2,3,ORD-00019985,3,REST-21688,2025-11-19T17:18:04.759Z,REV-024495,It was okay. The food could be better.
CUST-05911,6,6,24,ORD-00004116,5,REST-01927,2025-12-21T07:40:04.759Z,REV-024496,Incredible experience. The meal was perfect!
CUST-08538,5,6,45,ORD-00014840,5,REST-20404,2026-02-10T04:29:04.759Z,REV-024497,Absolutely amazing! Best Fast Food food in Toronto!
CUST-03248,5,5,3,ORD-00014831,4,REST-10380,2025-12-17T03:41:04.759Z,REV-024498,Solid choice for Restaurant. Delivery was quick too.
CUST-04914,5,6,45,ORD-00048738,5,REST-15125,2025-11-26T18:29:04.759Z,REV-024499,Five stars all the way! Will definitely order again.
CUST-00355,4,4,9,ORD-00028738,3,REST-00101,2025-12-21T18:03:04.759Z,REV-024500,It was okay. The dish could be better.
CUST-02777,5,4,11,ORD-00031573,5,REST-18417,2025-12-30T09:14:04.759Z,REV-024501,This place never disappoints. Always fresh and tasty.
CUST-04230,5,6,49,ORD-00047344,5,REST-04253,2026-01-31T04:39:04.759Z,REV-024502,Incredible experience. The Restaurant dishes was perfect!
CUST-07003,5,4,1,ORD-00033471,4,REST-07809,2026-01-21T23:54:04.759Z,REV-024503,Really good Fast Food food. Enjoyed the Fast Food dishes.
CUST-06281,5,4,1,ORD-00029187,4,REST-16648,2025-12-16T17:46:04.759Z,REV-024504,Solid choice for Fast Food. Delivery was quick too.
CUST-09514,4,4,35,ORD-00018324,5,REST-21935,2026-01-17T11:29:04.759Z,REV-024505,Absolutely amazing! Best Restaurant food in Toronto!
CUST-01430,3,4,0,ORD-00003821,3,REST-01270,2026-01-12T16:17:04.759Z,REV-024506,Mediocre. Delivery took longer than expected.
CUST-08697,5,3,3,ORD-00037732,4,REST-04819,2026-01-12T06:01:04.759Z,REV-024507,Solid choice for Fast Food. Delivery was quick too.
CUST-04379,2,1,6,ORD-00041716,2,REST-18750,2026-02-04T08:49:04.759Z,REV-024508,Below expectations. Won't be ordering again.
CUST-03504,4,4,44,ORD-00013999,5,REST-10954,2026-01-27T18:26:04.759Z,REV-024509,This place never disappoints. Always fresh and tasty.
CUST-08845,4,3,7,ORD-00007022,4,REST-11877,2025-12-07T02:57:04.759Z,REV-024510,"Great flavors, good portion sizes. Would order again."
CUST-07210,3,4,2,ORD-00006056,4,REST-09382,2025-12-31T15:01:04.759Z,REV-024511,Good experience overall. Food was tasty and hot.
CUST-08802,1,1,1,ORD-00047770,2,REST-02123,2026-01-11T02:14:04.759Z,REV-024512,Below expectations. Won't be ordering again.
CUST-09328,3,3,0,ORD-00015018,4,REST-14361,2026-01-26T02:57:04.759Z,REV-024513,Solid choice for Fast Food. Delivery was quick too.
CUST-04382,4,3,6,ORD-00019740,4,REST-07950,2026-02-12T06:43:04.759Z,REV-024514,"Great flavors, good portion sizes. Would order again."
CUST-01560,4,3,9,ORD-00049521,4,REST-19574,2025-12-29T10:43:04.759Z,REV-024515,Good experience overall. Food was tasty and hot.
CUST-02167,3,3,6,ORD-00006399,4,REST-12323,2026-01-18T14:42:04.759Z,REV-024516,"Great flavors, good portion sizes. Would order again."
CUST-01442,1,3,9,ORD-00026633,2,REST-04393,2025-12-18T21:43:04.759Z,REV-024517,Below expectations. Won't be ordering again.
CUST-03269,2,1,5,ORD-00007775,2,REST-02780,2025-12-30T06:37:04.759Z,REV-024518,Food arrived cold and the quality wasn't great.
CUST-06908,3,4,6,ORD-00040605,3,REST-21319,2026-01-07T08:17:04.759Z,REV-024519,Mediocre. Delivery took longer than expected.
CUST-09579,3,4,9,ORD-00047354,4,REST-11046,2026-01-05T04:03:04.759Z,REV-024520,Really good Restaurant food. Enjoyed the food.
CUST-04496,5,5,7,ORD-00041928,4,REST-05672,2026-02-09T04:13:04.759Z,REV-024521,Good experience overall. Food was tasty and hot.
CUST-09563,3,3,6,ORD-00048983,3,REST-01473,2025-12-12T19:06:04.759Z,REV-024522,It was okay. The meal could be better.
CUST-04550,5,6,19,ORD-00014051,5,REST-17432,2026-02-01T04:45:04.759Z,REV-024523,Absolutely amazing! Best Restaurant food in Toronto!
CUST-07527,5,4,7,ORD-00011161,4,REST-04303,2025-12-30T06:49:04.759Z,REV-024524,Good experience overall. Food was tasty and hot.
CUST-03670,4,4,8,ORD-00022425,4,REST-06018,2025-12-08T00:57:04.759Z,REV-024525,Solid choice for Fast Food. Delivery was quick too.
CUST-02305,4,5,38,ORD-00017572,5,REST-18271,2026-01-01T14:30:04.759Z,REV-024526,Outstanding service and delicious food. Highly recommend!
CUST-05477,4,4,7,ORD-00008617,4,REST-15341,2025-12-09T07:14:04.759Z,REV-024527,Solid choice for Restaurant. Delivery was quick too.
CUST-00426,4,4,1,ORD-00013112,3,REST-03196,2026-01-31T01:52:04.759Z,REV-024528,Mediocre. Delivery took longer than expected.
CUST-06077,5,4,43,ORD-00048757,5,REST-13545,2025-11-25T00:37:04.759Z,REV-024529,Absolutely amazing! Best Restaurant food in Toronto!
CUST-00539,6,6,49,ORD-00017012,5,REST-16500,2026-02-07T13:55:04.759Z,REV-024530,Outstanding service and delicious food. Highly recommend!
CUST-00588,4,6,12,ORD-00025795,5,REST-15947,2026-01-13T21:01:04.759Z,REV-024531,Outstanding service and delicious food. Highly recommend!
CUST-08887,5,4,24,ORD-00008445,5,REST-03420,2025-11-29T11:01:04.759Z,REV-024532,This place never disappoints. Always fresh and tasty.
CUST-07627,4,4,26,ORD-00035445,5,REST-19113,2025-11-23T16:08:04.759Z,REV-024533,Five stars all the way! Will definitely order again.
CUST-08518,4,6,13,ORD-00019462,5,REST-13672,2025-11-25T14:20:04.759Z,REV-024534,Incredible experience. The meal was perfect!
CUST-02880,4,2,0,ORD-00038102,3,REST-22245,2026-01-16T23:29:04.759Z,REV-024535,Decent Restaurant food but nothing special.
CUST-03058,5,4,31,ORD-00037987,5,REST-12529,2026-01-26T01:35:04.759Z,REV-024536,This place never disappoints. Always fresh and tasty.
CUST-03154,4,4,9,ORD-00000361,5,REST-14208,2025-12-19T22:51:04.759Z,REV-024537,This place never disappoints. Always fresh and tasty.
CUST-03298,4,3,6,ORD-00003121,4,REST-20766,2026-01-22T08:13:04.759Z,REV-024538,Good experience overall. Food was tasty and hot.
CUST-02579,6,4,28,ORD-00003980,5,REST-05657,2026-01-26T09:38:04.759Z,REV-024539,This place never disappoints. Always fresh and tasty.
CUST-06261,6,4,32,ORD-00007883,5,REST-20633,2025-11-27T14:25:04.759Z,REV-024540,Absolutely amazing! Best Fast Food food in Toronto!
CUST-04906,4,4,2,ORD-00004120,5,REST-01394,2025-11-17T12:37:04.759Z,REV-024541,Outstanding service and delicious food. Highly recommend!
CUST-08678,2,3,7,ORD-00016840,3,REST-05165,2026-01-17T06:11:04.759Z,REV-024542,Not bad but I've had better Restaurant elsewhere.
CUST-03106,1,2,39,ORD-00048461,1,REST-06178,2026-02-02T16:41:04.759Z,REV-024543,Awful. Delivery was late and food was wrong.
CUST-02183,1,1,48,ORD-00021977,1,REST-16222,2025-11-27T07:40:04.759Z,REV-024544,Awful. Delivery was late and food was wrong.
CUST-04869,4,4,35,ORD-00031315,5,REST-03349,2026-01-18T22:52:04.759Z,REV-024545,Outstanding service and delicious food. Highly recommend!
CUST-02164,5,3,4,ORD-00031323,4,REST-07740,2025-12-19T06:01:04.759Z,REV-024546,Very satisfied with the quality. Minor issue with timing but overall great.
CUST-05736,3,5,4,ORD-00023090,4,REST-18434,2026-01-18T08:12:04.759Z,REV-024547,Good experience overall. Food was tasty and hot.
CUST-02153,5,6,22,ORD-00042939,5,REST-12533,2025-12-31T14:30:04.759Z,REV-024548,This place never disappoints. Always fresh and tasty.
CUST-07841,6,5,32,ORD-00041238,5,REST-04727,2026-01-10T12:38:04.759Z,REV-024549,Outstanding service and delicious food. Highly recommend!
CUST-01535,5,5,23,ORD-00008233,5,REST-12053,2026-01-27T14:47:04.759Z,REV-024550,Absolutely amazing! Best Restaurant food in Toronto!
CUST-00880,4,4,42,ORD-00006306,5,REST-14349,2025-12-26T18:47:04.759Z,REV-024551,Outstanding service and delicious food. Highly recommend!
CUST-06641,5,3,3,ORD-00005724,4,REST-19654,2026-01-24T23:08:04.759Z,REV-024552,Really good Fast Food food. Enjoyed the Fast Food dishes.
CUST-08873,4,3,10,ORD-00022822,3,REST-02999,2025-12-23T15:06:04.759Z,REV-024553,Mediocre. Delivery took longer than expected.
CUST-09409,4,6,1,ORD-00043963,5,REST-15101,2025-12-16T23:03:04.759Z,REV-024554,Absolutely amazing! Best Restaurant food in Toronto!
CUST-04280,4,6,1,ORD-00029934,5,REST-20996,2026-01-08T19:37:04.759Z,REV-024555,Incredible experience. The dish was perfect!
CUST-01840,2,3,6,ORD-00022108,3,REST-00057,2025-11-23T02:40:04.759Z,REV-024556,Average experience. Food was fine but not remarkable.
CUST-09708,4,5,2,ORD-00024816,4,REST-17459,2026-01-16T07:42:04.759Z,REV-024557,"Great flavors, good portion sizes. Would order again."
CUST-02371,6,5,46,ORD-00040947,5,REST-02709,2025-12-16T21:13:04.759Z,REV-024558,Five stars all the way! Will definitely order again.
CUST-04303,4,4,0,ORD-00049455,5,REST-08447,2025-12-14T22:26:04.759Z,REV-024559,Five stars all the way! Will definitely order again.
CUST-07646,6,4,6,ORD-00029716,5,REST-17064,2026-01-05T10:31:04.759Z,REV-024560,Absolutely amazing! Best Fast Food food in Toronto!
CUST-06465,3,3,1,ORD-00006583,2,REST-04868,2026-02-01T23:45:04.759Z,REV-024561,Below expectations. Won't be ordering again.
CUST-05800,3,4,5,ORD-00010932,4,REST-11449,2025-11-20T08:00:04.759Z,REV-024562,Very satisfied with the quality. Minor issue with timing but overall great.
CUST-03340,6,6,46,ORD-00007995,5,REST-12120,2025-12-20T01:16:04.759Z,REV-024563,Five stars all the way! Will definitely order again.
CUST-06485,4,5,2,ORD-00021871,4,REST-05056,2026-01-25T14:38:04.759Z,REV-024564,Good experience overall. Food was tasty and hot.
CUST-08315,6,6,36,ORD-00011949,5,REST-07840,2026-02-06T05:27:04.759Z,REV-024565,Five stars all the way! Will definitely order again.
CUST-01900,1,1,15,ORD-00026906,1,REST-01350,2026-01-30T02:03:04.759Z,REV-024566,Worst Restaurant I've ever had. Do not recommend.
CUST-06167,4,2,6,ORD-00005983,3,REST-00805,2025-12-19T03:56:04.759Z,REV-024567,Average experience. Food was fine but not remarkable.
CUST-01003,4,4,31,ORD-00005012,5,REST-01081,2025-11-29T06:53:04.759Z,REV-024568,Five stars all the way! Will definitely order again.
CUST-02777,2,2,1,ORD-00031434,3,REST-19858,2026-01-24T20:17:04.759Z,REV-024569,Not bad but I've had better Restaurant elsewhere.
CUST-05280,5,4,6,ORD-00004915,5,REST-17777,2026-02-06T16:24:04.759Z,REV-024570,Incredible experience. The Restaurant dishes was perfect!
CUST-01419,4,4,0,ORD-00047223,4,REST-09331,2025-11-30T06:03:04.759Z,REV-024571,Very satisfied with the quality. Minor issue with timing but overall great.
CUST-01492,4,2,5,ORD-00027355,3,REST-10029,2026-01-28T07:21:04.759Z,REV-024572,Decent Fast Food food but nothing special.
CUST-05439,3,4,2,ORD-00010058,3,REST-14487,2025-11-30T07:19:04.759Z,REV-024573,Decent Fast Food food but nothing special.
CUST-05809,2,2,3,ORD-00032293,3,REST-13247,2025-12-26T15:03:04.759Z,REV-024574,Average experience. Food was fine but not remarkable.
CUST-00009,5,3,8,ORD-00008529,4,REST-12161,2026-02-01T03:34:04.759Z,REV-024575,Solid choice for Restaurant. Delivery was quick too.
CUST-06907,5,4,7,ORD-00011307,4,REST-18909,2026-01-17T16:10:04.759Z,REV-024576,Very satisfied with the quality. Minor issue with timing but overall great.
CUST-02319,5,5,38,ORD-00015272,5,REST-17396,2026-02-13T19:53:04.759Z,REV-024577,Absolutely amazing! Best Restaurant food in Toronto!
CUST-04905,5,5,32,ORD-00019123,5,REST-08553,2026-01-20T08:29:04.759Z,REV-024578,Outstanding service and delicious food. Highly recommend!
CUST-00694,4,3,0,ORD-00026514,4,REST-06115,2025-12-03T16:38:04.759Z,REV-024579,"Great flavors, good portion sizes. Would order again."
CUST-05927,6,5,4,ORD-00047321,5,REST-00511,2026-01-25T20:42:04.759Z,REV-024580,This place never disappoints. Always fresh and tasty.
CUST-08833,5,4,0,ORD-00011135,4,REST-15158,2025-12-18T16:08:04.759Z,REV-024581,Good experience overall. Food was tasty and hot.
CUST-09947,3,4,1,ORD-00026781,4,REST-05304,2025-12-20T12:10:04.759Z,REV-024582,Really good Restaurant food. Enjoyed the Restaurant dishes.
CUST-03904,4,5,1,ORD-00013647,4,REST-06034,2026-02-14T07:27:04.759Z,REV-024583,Solid choice for Fast Food. Delivery was quick too.
CUST-03843,3,4,2,ORD-00045058,3,REST-16978,2026-01-16T22:56:04.759Z,REV-024584,It was okay. The Restaurant dishes could be better.
CUST-08099,4,3,7,ORD-00039715,4,REST-02901,2025-12-21T18:24:04.759Z,REV-024585,"Great flavors, good portion sizes. Would order again."
CUST-03877,4,3,4,ORD-00043072,3,REST-02794,2025-11-29T19:06:04.759Z,REV-024586,Not bad but I've had better Restaurant elsewhere.
CUST-07502,6,6,27,ORD-00048477,5,REST-13258,2026-01-14T04:21:04.759Z,REV-024587,Five stars all the way! Will definitely order again.
CUST-01182,3,2,7,ORD-00005046,3,REST-01019,2025-12-12T18:38:04.759Z,REV-024588,Average experience. Food was fine but not remarkable.
CUST-05377,4,5,14,ORD-00008248,5,REST-21288,2025-11-24T02:44:04.759Z,REV-024589,Outstanding service and delicious food. Highly recommend!
CUST-03566,2,3,5,ORD-00013802,2,REST-13563,2026-01-19T10:50:04.759Z,REV-024590,Disappointed with the dish. Not worth the price.
CUST-07035,4,4,30,ORD-00000346,5,REST-06823,2025-12-24T09:14:04.759Z,REV-024591,Absolutely amazing! Best Fast Food food in Toronto!
CUST-00874,4,4,33,ORD-00030667,5,REST-17929,2026-01-01T07:21:04.759Z,REV-024592,Absolutely amazing! Best Restaurant food in Toronto!
CUST-01899,3,3,2,ORD-00016273,2,REST-17733,2026-02-07T23:53:04.759Z,REV-024593,Disappointed with the dish. Not worth the price.
CUST-01599,5,5,42,ORD-00021571,5,REST-17329,2026-01-29T18:46:04.759Z,REV-024594,Incredible experience. The food was perfect!
CUST-07327,5,3,4,ORD-00036619,4,REST-17907,2026-01-17T08:35:04.759Z,REV-024595,"Great flavors, good portion sizes. Would order again."
CUST-05811,5,6,44,ORD-00011894,5,REST-08919,2025-12-30T04:03:04.759Z,REV-024596,Absolutely amazing! Best Fast Food food in Toronto!
CUST-03494,6,5,2,ORD-00019240,5,REST-17742,2025-12-11T19:19:04.759Z,REV-024597,This place never disappoints. Always fresh and tasty.
CUST-06246,4,3,1,ORD-00012891,3,REST-00370,2026-02-09T13:21:04.759Z,REV-024598,Average experience. Food was fine but not remarkable.
CUST-06968,6,4,26,ORD-00045277,5,REST-07461,2026-01-30T19:10:04.759Z,REV-024599,Absolutely amazing! Best Restaurant food in Toronto!
CUST-06039,4,4,14,ORD-00042773,5,REST-21865,2026-01-17T06:31:04.759Z,REV-024600,Absolutely amazing! Best Fast Food food in Toronto!
CUST-03095,4,4,12,ORD-00023206,5,REST-04198,2026-02-02T19:33:04.759Z,REV-024601,Five stars all the way! Will definitely order again.
CUST-01395,5,4,8,ORD-00018125,4,REST-22800,2026-02-12T08:18:04.759Z,REV-024602,Very satisfied with the quality. Minor issue with timing but overall great.
CUST-06077,6,5,17,ORD-00039795,5,REST-05961,2026-01-05T01:38:04.759Z,REV-024603,Incredible experience. The Restaurant dishes was perfect!
CUST-08609,6,4,50,ORD-00000387,5,REST-04009,2026-02-10T23:44:04.759Z,REV-024604,Five stars all the way! Will definitely order again.
CUST-07560,4,5,10,ORD-00045503,4,REST-17047,2026-01-07T12:39:04.759Z,REV-024605,"Great flavors, good portion sizes. Would order again."
CUST-01411,5,5,7,ORD-00042185,4,REST-16488,2025-12-05T11:46:04.759Z,REV-024606,Good experience overall. Food was tasty and hot.
CUST-01205,3,5,6,ORD-00036521,4,REST-06110,2026-01-19T21:20:04.759Z,REV-024607,Very satisfied with the quality. Minor issue with timing but overall great.
CUST-00303,3,3,10,ORD-00024422,4,REST-06852,2026-02-15T13:12:04.759Z,REV-024608,Very satisfied with the quality. Minor issue with timing but overall great.
CUST-08846,5,4,37,ORD-00001549,5,REST-08145,2025-12-06T22:47:04.759Z,REV-024609,Five stars all the way! Will definitely order again.
CUST-05716,5,6,12,ORD-00039080,5,REST-15956,2026-01-15T11:24:04.759Z,REV-024610,Incredible experience. The Restaurant dishes was perfect!
CUST-01632,4,3,10,ORD-00033101,4,REST-13976,2026-02-05T13:57:04.759Z,REV-024611,"Great flavors, good portion sizes. Would order again."
CUST-02749,6,6,14,ORD-00025351,5,REST-00279,2025-12-27T09:04:04.759Z,REV-024612,Outstanding service and delicious food. Highly recommend!
CUST-01145,6,5,45,ORD-00037858,5,REST-05487,2026-02-09T15:44:04.759Z,REV-024613,Absolutely amazing! Best Restaurant food in Toronto!
CUST-04668,5,4,4,ORD-00028527,4,REST-20587,2026-02-11T19:51:04.759Z,REV-024614,"Great flavors, good portion sizes. Would order again."
CUST-01823,4,4,6,ORD-00019068,3,REST-09052,2025-12-29T02:04:04.759Z,REV-024615,It was okay. The Restaurant dishes could be better.
CUST-07057,5,6,5,ORD-00008952,5,REST-08696,2025-12-13T07:38:04.759Z,REV-024616,Absolutely amazing! Best Restaurant food in Toronto!
CUST-03795,4,4,5,ORD-00001756,5,REST-22247,2025-12-22T19:48:04.759Z,REV-024617,Incredible experience. The dish was perfect!
CUST-01832,4,5,1,ORD-00032168,4,REST-18140,2025-12-08T13:13:04.759Z,REV-024618,Solid choice for Restaurant. Delivery was quick too.
CUST-03199,4,5,30,ORD-00028829,5,REST-07382,2026-01-27T02:54:04.759Z,REV-024619,Outstanding service and delicious food. Highly recommend!
CUST-01798,3,1,10,ORD-00018517,2,REST-10998,2026-01-25T15:36:04.759Z,REV-024620,Not happy with this order. Several issues.
CUST-00792,1,2,30,ORD-00037397,1,REST-02266,2026-02-01T16:25:04.759Z,REV-024621,Worst Fast Food I've ever had. Do not recommend.
CUST-03879,2,3,10,ORD-00032699,2,REST-02906,2025-11-23T21:48:04.759Z,REV-024622,Food arrived cold and the quality wasn't great.
CUST-09704,6,6,18,ORD-00005141,5,REST-17387,2025-12-20T07:28:04.759Z,REV-024623,Absolutely amazing! Best Fast Food food in Toronto!
CUST-07737,3,4,3,ORD-00012840,4,REST-07231,2026-01-25T16:42:04.759Z,REV-024624,Solid choice for Restaurant. Delivery was quick too.
CUST-08736,5,5,12,ORD-00024584,5,REST-09023,2026-02-06T00:16:04.759Z,REV-024625,This place never disappoints. Always fresh and tasty.
CUST-00497,4,3,1,ORD-00012658,4,REST-22660,2026-01-03T13:41:04.759Z,REV-024626,Solid choice for Restaurant. Delivery was quick too.
CUST-00203,3,2,5,ORD-00006203,3,REST-01776,2026-01-16T04:06:04.759Z,REV-024627,Average experience. Food was fine but not remarkable.
CUST-01830,5,6,44,ORD-00001573,5,REST-18937,2025-12-13T18:40:04.759Z,REV-024628,Outstanding service and delicious food. Highly recommend!
CUST-00652,3,2,0,ORD-00023510,3,REST-13227,2026-01-22T04:55:04.759Z,REV-024629,Average experience. Food was fine but not remarkable.
CUST-02746,2,3,8,ORD-00014382,3,REST-15801,2026-02-14T05:14:04.759Z,REV-024630,Average experience. Food was fine but not remarkable.
CUST-00742,4,6,39,ORD-00010543,5,REST-10443,2026-01-01T13:55:04.759Z,REV-024631,Absolutely amazing! Best Restaurant food in Toronto!
CUST-02660,6,6,35,ORD-00005686,5,REST-19612,2025-11-19T11:38:04.759Z,REV-024632,Five stars all the way! Will definitely order again.
CUST-06167,6,6,20,ORD-00015654,5,REST-16828,2025-12-09T05:22:04.759Z,REV-024633,Absolutely amazing! Best Restaurant food in Toronto!
CUST-00774,3,5,4,ORD-00045887,4,REST-18134,2026-01-28T22:48:04.759Z,REV-024634,"Great flavors, good portion sizes. Would order again."
CUST-03458,6,4,50,ORD-00036451,5,REST-09130,2025-11-19T01:22:04.759Z,REV-024635,Outstanding service and delicious food. Highly recommend!
CUST-00542,5,4,21,ORD-00007043,5,REST-12433,2025-12-28T19:30:04.759Z,REV-024636,Five stars all the way! Will definitely order again.
CUST-03192,2,3,5,ORD-00027161,3,REST-19663,2025-11-23T00:54:04.759Z,REV-024637,Average experience. Food was fine but not remarkable.
CUST-04219,5,4,7,ORD-00022996,4,REST-05267,2026-01-13T13:55:04.759Z,REV-024638,Very satisfied with the quality. Minor issue with timing but overall great.
CUST-08705,4,5,36,ORD-00034554,5,REST-15514,2025-11-17T18:38:04.759Z,REV-024639,Outstanding service and delicious food. Highly recommend!
CUST-01358,5,4,19,ORD-00010461,5,REST-22521,2025-11-27T21:28:04.759Z,REV-024640,Incredible experience. The Restaurant dishes was perfect!
CUST-05316,3,4,3,ORD-00020525,4,REST-21807,2026-01-24T01:01:04.759Z,REV-024641,Solid choice for Restaurant. Delivery was quick too.
CUST-03761,5,4,48,ORD-00006996,5,REST-02596,2025-12-20T06:46:04.759Z,REV-024642,Incredible experience. The dish was perfect!
CUST-02131,2,3,2,ORD-00033383,2,REST-03913,2026-01-04T13:07:04.759Z,REV-024643,Not happy with this order. Several issues.
CUST-00318,5,6,20,ORD-00002483,5,REST-08240,2026-01-22T18:11:04.759Z,REV-024644,Absolutely amazing! Best Restaurant food in Toronto!
CUST-02561,6,4,14,ORD-00004234,5,REST-21687,2025-12-10T14:44:04.759Z,REV-024645,Outstanding service and delicious food. Highly recommend!
CUST-00993,5,5,10,ORD-00049744,5,REST-20348,2026-02-10T11:59:04.759Z,REV-024646,Five stars all the way! Will definitely order again.
CUST-05802,6,6,39,ORD-00016833,5,REST-00237,2026-01-26T18:44:04.759Z,REV-024647,This place never disappoints. Always fresh and tasty.
CUST-00281,6,6,11,ORD-00012596,5,REST-09347,2025-12-25T04:29:04.759Z,REV-024648,Outstanding service and delicious food. Highly recommend!
CUST-01966,4,2,1,ORD-00004268,3,REST-07233,2026-01-10T19:49:04.759Z,REV-024649,Not bad but I've had better Restaurant elsewhere.
CUST-09224,4,4,10,ORD-00043148,4,REST-17976,2025-12-11T04:10:04.759Z,REV-024650,Solid choice for Restaurant. Delivery was quick too.
CUST-05877,4,2,3,ORD-00026041,3,REST-01777,2025-12-14T08:03:04.759Z,REV-024651,Average experience. Food was fine but not remarkable.
CUST-01782,1,1,29,ORD-00034839,1,REST-15226,2026-02-13T03:52:04.759Z,REV-024652,Terrible experience. Food was cold and tasteless.
CUST-03851,4,2,3,ORD-00015637,3,REST-19728,2026-01-04T23:17:04.759Z,REV-024653,Average experience. Food was fine but not remarkable.
CUST-08146,6,6,21,ORD-00047518,5,REST-13115,2026-01-24T10:15:04.759Z,REV-024654,Absolutely amazing! Best Restaurant food in Toronto!
CUST-00065,5,4,50,ORD-00032079,5,REST-18364,2025-12-21T08:01:04.759Z,REV-024655,Absolutely amazing! Best Restaurant food in Toronto!
CUST-03851,4,4,27,ORD-00017612,5,REST-22777,2025-11-19T14:48:04.759Z,REV-024656,Absolutely amazing! Best Restaurant food in Toronto!
CUST-06653,3,4,9,ORD-00022362,4,REST-08055,2026-02-08T21:46:04.759Z,REV-024657,Solid choice for Cafe. Delivery was quick too.
CUST-03491,1,1,0,ORD-00042154,1,REST-20099,2025-12-21T03:41:04.759Z,REV-024658,Awful. Delivery was late and food was wrong.
CUST-06901,4,3,0,ORD-00012352,4,REST-08634,2025-12-01T22:50:04.759Z,REV-024659,Very satisfied with the quality. Minor issue with timing but overall great.
CUST-02486,5,5,8,ORD-00000156,4,REST-02882,2026-02-11T12:53:04.759Z,REV-024660,Good experience overall. Food was tasty and hot.
CUST-09425,4,5,5,ORD-00026387,4,REST-22806,2025-11-29T09:58:04.759Z,REV-024661,Very satisfied with the quality. Minor issue with timing but overall great.
CUST-02099,4,5,4,ORD-00030770,4,REST-06670,2025-11-24T07:06:04.759Z,REV-024662,Solid choice for Fast Food. Delivery was quick too.
CUST-04976,6,6,46,ORD-00003064,5,REST-04240,2026-01-15T05:19:04.759Z,REV-024663,Incredible experience. The food was perfect!
CUST-04284,2,3,5,ORD-00017209,2,REST-16609,2026-01-02T19:12:04.759Z,REV-024664,Disappointed with the food. Not worth the price.
CUST-01021,4,6,10,ORD-00002665,5,REST-15204,2025-11-17T02:56:04.759Z,REV-024665,Five stars all the way! Will definitely order again.
CUST-03463,3,3,9,ORD-00016230,4,REST-19137,2025-12-01T13:41:04.759Z,REV-024666,Very satisfied with the quality. Minor issue with timing but overall great.
CUST-08718,5,4,47,ORD-00012997,5,REST-09360,2025-12-05T06:29:04.759Z,REV-024667,Five stars all the way! Will definitely order again.
CUST-02700,3,3,10,ORD-00023945,4,REST-00831,2026-02-02T04:25:04.759Z,REV-024668,Good experience overall. Food was tasty and hot.
CUST-05286,4,5,6,ORD-00005124,5,REST-06309,2025-12-18T11:56:04.759Z,REV-024669,Five stars all the way! Will definitely order again.
CUST-07656,4,6,41,ORD-00011479,5,REST-07517,2026-01-02T17:33:04.759Z,REV-024670,Outstanding service and delicious food. Highly recommend!
CUST-04778,5,5,17,ORD-00030201,5,REST-02711,2025-12-24T18:12:04.759Z,REV-024671,Absolutely amazing! Best Restaurant food in Toronto!
CUST-04538,4,5,2,ORD-00019937,4,REST-13303,2026-01-13T06:16:04.759Z,REV-024672,Solid choice for Restaurant. Delivery was quick too.
CUST-03965,4,3,4,ORD-00030632,4,REST-10685,2025-11-22T00:19:04.759Z,REV-024673,Very satisfied with the quality. Minor issue with timing but overall great.
CUST-07898,2,3,0,ORD-00001444,3,REST-13488,2025-11-27T09:53:04.759Z,REV-024674,Average experience. Food was fine but not remarkable.
CUST-08264,5,6,15,ORD-00045576,5,REST-11005,2025-12-29T14:41:04.759Z,REV-024675,Incredible experience. The meal was perfect!
CUST-02612,1,1,43,ORD-00041997,1,REST-14105,2026-01-28T13:35:04.759Z,REV-024676,Completely unacceptable. Food was inedible.
CUST-09049,5,3,8,ORD-00039134,4,REST-15159,2025-11-16T23:06:04.759Z,REV-024677,"Great flavors, good portion sizes. Would order again."
CUST-05357,3,5,4,ORD-00039920,4,REST-05101,2025-12-11T13:56:04.759Z,REV-024678,Really good Restaurant food. Enjoyed the food.
CUST-08172,3,3,6,ORD-00016129,4,REST-17683,2026-02-11T15:21:04.759Z,REV-024679,Really good Restaurant food. Enjoyed the meal.
CUST-08929,5,3,4,ORD-00004925,4,REST-09778,2026-01-24T04:58:04.759Z,REV-024680,Really good Restaurant food. Enjoyed the Restaurant dishes.
